item_id,item_name,item_category,item_subcategory,item_price,item_rating_avg,item_description,stock_quantity,launch_date
128,Libero Non,Kozmetik,Possimus,301.86,4.51,"Nisi aliquid quisquam rerum explicabo aperiam. Sed saepe eum illum veritatis cumque.
Modi facere aut dolore nostrum harum ducimus.",590,2024-11-09
129,Repellendus Recusandae,Kozmetik,Modi,94.33,3.58,"Libero dignissimos quo est. Dolorem temporibus totam veniam harum.
Aperiam iste deleniti delectus corporis.",378,2024-06-11
130,Molestias Ipsum,Ev & Yaşam,Perspiciatis,762.53,3.98,Eligendi asperiores nesciunt illo molestiae sequi. Aliquid sunt ad quidem architecto maiores aspernatur. Autem molestiae labore voluptate. Eius cum sapiente quis impedit laboriosam.,146,2025-01-17
131,Nesciunt Blanditiis,Spor,Sapiente,954.41,4.76,"Molestias provident impedit rem ducimus distinctio.
Cum dolore molestias consequatur ab. Numquam minus mollitia aliquid aut. Commodi dolore illum omnis.
Itaque quia atque quos inventore hic.",845,2024-07-12
132,Alias Veniam,Bahçe,Quas,978.49,3.72,Eius cupiditate dolor harum expedita vero ut non.,487,2024-05-17
133,Quaerat Veritatis,Mobilya,Dignissimos,624.21,4.41,Vel numquam doloremque cupiditate iusto amet consequatur minima. Sunt impedit repellendus. Iste ducimus expedita laudantium magnam. Molestiae maxime iure natus quos qui eum.,49,2024-05-01
134,Rerum Illo,Kozmetik,Laborum,468.73,3.74,"Dolor recusandae animi necessitatibus eum ad.
Laborum natus ad mollitia dolorum accusamus labore. Ducimus maxime explicabo velit quod tempora voluptatum sapiente. Quisquam veniam autem porro.",276,2024-09-23
135,Ut Blanditiis,Elektronik,Deserunt,428.12,4.05,"Neque provident perferendis.
Laudantium perferendis reprehenderit amet sed. Iste maxime quis illum. Itaque commodi ipsum autem.",308,2024-08-24
136,Qui Similique,Elektronik,Explicabo,71.34,3.6,Eveniet voluptate dignissimos ipsum accusamus sapiente. Placeat architecto mollitia sed.,196,2025-01-09
137,Temporibus Aspernatur,Giyim,Ratione,494.43,3.85,Velit dolor eaque culpa iste quo rerum. Officia numquam et. Doloremque sed aspernatur voluptatem.,977,2024-08-11
138,Cum Dignissimos,Elektronik,Aliquid,275.92,3.79,Voluptas est laboriosam dolorem occaecati eaque. Eius sit culpa architecto eius culpa. Veritatis eius molestias animi. Porro ratione eveniet quo perferendis voluptatibus.,716,2024-07-21
139,Eos Veritatis,Mobilya,Ullam,708.18,4.71,Ipsa similique dicta tenetur ratione praesentium.,31,2024-08-18
140,Adipisci Recusandae,Mücevher,Expedita,750.3,4.78,Non cupiditate amet recusandae veritatis nam. Nam numquam distinctio aliquid. Nam nihil omnis veniam adipisci nobis est. Hic laboriosam quasi quibusdam aspernatur.,733,2024-11-19
141,Quod In,Bahçe,Tenetur,11.49,4.5,Ea sunt illo et. Eius architecto reiciendis ipsam vitae. Necessitatibus eum nam qui magnam consectetur delectus.,137,2025-03-06
142,Recusandae Itaque,Kitap,Assumenda,599.83,3.91,"Placeat vitae expedita perspiciatis accusamus voluptates. Eligendi fugiat accusamus non.
Harum quaerat optio. Non modi qui.
Deleniti quod doloremque unde. Maxime fugit ipsum amet animi.",472,2024-11-25
143,Eum Vitae,Kitap,Consectetur,309.27,3.65,Dolorum suscipit neque enim numquam molestiae dolorem. Nobis molestias veniam officia nam. Deserunt unde quia nulla expedita. Repudiandae quisquam repellendus voluptate doloribus.,865,2024-05-07
144,Optio Eaque,Gıda,Facere,401.93,3.88,Expedita eius dolor et eos debitis. Fugiat ullam repellendus. Ullam ea quisquam tenetur.,508,2024-08-09
145,Consequuntur Beatae,Spor,Quam,998.25,4.61,Culpa nam delectus pariatur expedita accusantium inventore. Non mollitia libero veritatis. Sed quas harum odit reiciendis aliquid vero. Atque similique necessitatibus adipisci.,885,2024-04-03
146,Sint Ea,Oyuncak,Quos,589.74,4.71,Beatae architecto libero magni similique nam in. Officiis architecto facere est. Facere libero deserunt. Perspiciatis quas quis dolorum.,676,2024-06-12
147,Fuga Voluptate,Elektronik,Doloribus,193.4,3.58,Sed error est modi distinctio distinctio. Incidunt iusto tempore eaque alias labore. Voluptate quae quaerat sunt cum magni.,872,2024-05-31
148,Possimus Nemo,Mücevher,Ut,959.76,4.28,Odio praesentium exercitationem officiis quo. Ex accusamus sapiente maxime. Facilis veniam laborum quae iusto.,605,2024-11-14
149,Quibusdam Consequuntur,Kozmetik,Porro,404.75,3.85,Eum deleniti voluptate ratione. Deserunt corporis illum labore. Quam esse cupiditate perspiciatis assumenda.,985,2024-05-16
150,Itaque Maiores,Giyim,Similique,788.69,4.39,Inventore maiores veritatis similique dolor.,826,2024-03-18
151,Itaque Ipsam,Giyim,Ab,549.46,3.67,Tenetur perferendis nobis impedit. Ratione quos aliquam cum. Provident odio earum ad voluptatem vero recusandae.,448,2025-01-26
152,Magni Libero,Giyim,Sit,584.64,3.6,"Corporis corrupti quas dignissimos. Id expedita iusto odit. Vel nobis dolor aliquam unde similique labore itaque.
Quod nam totam quam.",86,2024-09-22
153,Autem Temporibus,Bahçe,Id,229.46,4.67,Molestias ratione delectus nostrum reiciendis odit accusamus. Ut voluptates inventore.,22,2024-10-26
154,Ullam Autem,Oyuncak,Atque,737.55,4.49,"A expedita labore quidem quibusdam. Alias officiis qui voluptates unde.
Numquam ab explicabo quia omnis. Architecto atque aspernatur sequi aliquid. At laborum laborum vel consequuntur ad.",0,2024-08-22
155,Provident Occaecati,Bahçe,Eligendi,270.61,4.55,Incidunt quibusdam quos consequatur illo. At aliquid vel culpa. Ipsa minima consectetur asperiores.,459,2024-06-29
156,Explicabo Impedit,Kitap,Iusto,44.22,4.45,Ratione eos aperiam hic reprehenderit. Vitae totam distinctio velit nesciunt veritatis error quasi. Ab architecto facilis ipsam at laborum. Perspiciatis consequuntur hic accusamus.,53,2024-07-10
157,Sint Nemo,Mücevher,Modi,784.5,4.27,Enim cupiditate debitis incidunt. Dignissimos incidunt perspiciatis dolorum ipsum. Possimus nobis hic debitis.,875,2024-08-30
158,Ipsa Itaque,Mücevher,Maxime,694.13,4.57,Deserunt sequi reiciendis velit expedita deserunt illo possimus. Atque deleniti placeat explicabo sint. Maiores perferendis sed et.,428,2025-02-18
159,Tenetur Suscipit,Elektronik,Recusandae,763.97,4.46,Rem numquam vero eum veritatis. Corrupti quidem quas veritatis. Occaecati veniam tempora quibusdam exercitationem exercitationem.,357,2024-03-17
160,Natus Eos,Mücevher,Eaque,590.61,4.31,Occaecati aliquam tempora ut. Corporis est corrupti voluptas ab eos.,128,2024-11-05
161,Fugiat Fugit,Kitap,Rem,721.39,3.92,Laboriosam fuga in labore consequatur doloremque natus. Ullam enim accusantium aliquam dolor perferendis. Autem distinctio totam alias. Inventore explicabo perferendis quidem provident.,637,2024-08-18
162,Fugit Tempore,Mücevher,Atque,418.32,4.38,"Totam modi nemo quia ullam nobis sit. Iusto amet rem non.
Provident alias officia unde. Sed iusto ipsa a excepturi saepe consectetur veniam.",852,2024-10-24
163,Voluptates Iure,Bahçe,Aspernatur,343.19,3.7,"Eligendi perferendis ipsa voluptatum. Minima excepturi iste nesciunt labore suscipit.
Deserunt hic at assumenda illum non nobis dolores. Eveniet quas officia harum corrupti accusantium sint rerum.",783,2024-08-02
164,Maiores Rerum,Ev & Yaşam,Animi,571.06,4.74,Officiis officia dignissimos similique enim mollitia laborum. Sapiente harum ducimus odio repellendus quod impedit.,209,2024-09-28
165,Id Sit,Elektronik,Perspiciatis,655.14,3.88,"Fugiat necessitatibus voluptatibus sunt vitae fugit sequi cumque. Tempora odio aperiam id nobis eum provident.
Voluptates deserunt odio molestiae neque ab ad. Dolores sit qui et dignissimos.",123,2024-10-10
166,Id Ex,Gıda,Quo,160.64,4.55,"Corrupti ab non voluptatum vitae quia.
Ex nisi modi cum totam laborum aliquam adipisci. Ad sint tenetur vel. Dolores aliquid corporis quas qui.",545,2024-08-04
167,Autem Incidunt,Mücevher,Vero,295.35,3.59,Facilis alias nisi quisquam. Sapiente atque voluptas modi doloremque. Animi ab blanditiis corrupti possimus maiores sequi.,494,2024-06-03
168,Praesentium Asperiores,Kozmetik,Hic,454.79,3.74,"Dolor molestias cum nihil eaque nesciunt quae. Facilis deserunt tempore impedit.
Corrupti doloremque officiis dolores vitae. Aspernatur vitae itaque deleniti.",607,2024-07-10
169,Hic Nisi,Kitap,Minima,637.49,4.18,"Molestias enim totam vitae dolore incidunt modi pariatur. Ut quaerat totam sapiente rerum voluptates.
Error possimus fuga. Distinctio provident ipsum magni.",739,2025-03-05
170,Eveniet Temporibus,Otomotiv,Quos,853.15,4.53,Maxime consequuntur ut impedit in. Error assumenda nemo eaque at.,481,2024-06-06
171,Repellendus Corrupti,Mücevher,Eaque,486.43,4.68,Amet maxime illo placeat vitae quibusdam dolore distinctio. Quae aspernatur esse autem accusamus repellendus. Dolorum earum magni enim.,542,2024-03-20
172,Consectetur Possimus,Bahçe,Id,11.11,3.5,Officia quod porro ratione unde. Tenetur rerum necessitatibus veritatis rem distinctio. Aperiam voluptatum amet dolor mollitia.,258,2024-07-29
173,Eum Exercitationem,Spor,Temporibus,500.74,4.64,"Numquam nostrum eius delectus. Illum occaecati consectetur mollitia.
Autem et architecto. Earum nisi vel nesciunt consequatur. Laudantium suscipit nam exercitationem.",384,2024-12-28
174,Quibusdam Omnis,Otomotiv,Quos,22.22,4.42,Dignissimos earum ex nam. Cumque facilis consectetur voluptatum animi ullam nesciunt. Accusantium adipisci suscipit amet quaerat. Vel soluta dignissimos.,626,2024-08-21
175,Facilis Vitae,Mobilya,Ullam,577.13,3.7,"Placeat eum eos cum illo assumenda. Qui quia quisquam animi sed dolorem provident. Blanditiis nostrum nobis vitae veritatis adipisci possimus suscipit.
Nemo quisquam architecto aliquam.",883,2024-05-27
176,Possimus Amet,Kitap,Doloribus,368.8,3.69,"Alias nesciunt non impedit cupiditate incidunt veritatis.
Molestias consectetur laudantium quas assumenda nemo dolor id.",759,2025-02-14
177,Ut Voluptatem,Spor,Quis,695.08,4.16,"Quibusdam ex dicta fugit. Error debitis libero alias voluptatum. Enim aliquam tenetur eum.
Consequuntur nulla pariatur iure. Neque possimus illum molestias voluptas impedit totam.",290,2024-05-24
178,Nobis Pariatur,Ev & Yaşam,At,858.65,3.78,"Alias illum consequatur atque.
Fugiat sint a similique impedit fugit. Ratione inventore eligendi eius facilis. Suscipit laborum et officia aliquam officiis ut.",78,2024-11-27
179,Quaerat Iusto,Elektronik,Vel,900.84,4.62,Placeat dolor voluptates laborum quidem molestiae voluptate. Sed deleniti quibusdam. Quibusdam esse officiis deserunt neque error earum.,935,2025-02-24
180,Molestias Est,Spor,Voluptates,342.78,3.77,Accusamus libero consectetur iste iusto eum. Repellat eligendi ipsa distinctio minus. Ipsum ullam aliquam voluptatum explicabo sint doloremque perspiciatis.,924,2024-10-11
181,Maiores Accusantium,Ev & Yaşam,Magnam,797.5,3.87,"Vero fugiat voluptatem occaecati.
Iste ullam atque aperiam nihil veniam atque.
Sit deleniti maxime tempore quo dicta. Explicabo quisquam vero explicabo.",902,2024-09-06
182,Dolores Eveniet,Ev & Yaşam,Repellendus,63.43,4.35,Vel repudiandae consequuntur dolorem dolorum deleniti. Sequi ipsum iure numquam ipsa quasi inventore occaecati. Repellendus quam maiores fuga eveniet quos deserunt.,312,2025-02-10
183,Doloremque Velit,Otomotiv,Quibusdam,306.76,4.54,At eum sint. Hic optio quis et atque. Molestias omnis voluptas nemo atque.,362,2024-07-23
184,Iste Iure,Bahçe,Facilis,282.61,4.54,Necessitatibus perspiciatis dolores. Aut in ea. Eos autem fuga dolorum.,924,2024-04-13
185,Cumque Ipsum,Kozmetik,Enim,338.69,4.62,Aut voluptatum voluptate qui labore totam maiores. Aspernatur minus ratione. Minima voluptatibus ratione minima quis est.,414,2025-01-03
186,A Quia,Kitap,Ipsum,508.64,4.14,"Culpa corrupti doloremque dolor quasi in vero deleniti. Sapiente cumque mollitia dolor.
Explicabo repellat adipisci similique. Enim dolor magnam at eligendi.",660,2024-09-09
187,Quod Voluptate,Kitap,Saepe,869.04,3.8,Natus possimus repudiandae quod quam commodi odio. Porro ea aut. Magnam voluptate sint quasi nemo architecto aspernatur non. Cumque sit ipsa iste.,746,2024-06-02
188,Et Esse,Ev & Yaşam,At,970.81,4.03,Nobis quis pariatur accusamus ex perspiciatis tenetur. Totam sequi quam reiciendis.,8,2024-05-18
189,Quis Architecto,Kozmetik,Nisi,822.69,3.6,"Animi totam tempora corporis aut. Aut minima et dolore repudiandae dignissimos non. Laudantium ratione cupiditate. Dolores facere repellendus nobis itaque.
Laboriosam modi sunt cumque dignissimos.",488,2024-12-29
190,Consequatur Cum,Otomotiv,Natus,951.01,4.18,"Blanditiis repudiandae reprehenderit nam consequatur.
Rem recusandae excepturi nemo libero facere nostrum. Doloribus ea beatae incidunt. Dicta corrupti nam dicta.",718,2025-01-12
191,Pariatur Beatae,Bahçe,Alias,921.45,4.24,"Harum natus exercitationem exercitationem. Blanditiis ad perspiciatis suscipit fugit porro veritatis.
Veniam non exercitationem repellendus.",639,2024-08-08
192,Cumque Repudiandae,Mücevher,Ratione,263.88,4.07,"Corrupti alias quasi debitis consectetur ipsum. Eius at eveniet dolore optio accusantium molestias.
Omnis numquam maiores praesentium dolorem. Corrupti asperiores tempore illum optio maxime eum.",875,2025-03-05
193,Vel Perferendis,Spor,Animi,605.25,3.94,"Esse adipisci amet sit odio veniam ullam. Aspernatur eaque similique alias.
Autem repudiandae ex nostrum dolor. Asperiores autem placeat ex repellat illum deserunt. Quod voluptatem eum incidunt.",808,2024-04-27
194,Nihil Facilis,Bahçe,Consectetur,797.09,4.27,"Quo reiciendis tempora nam.
Sequi porro facere nostrum fugiat necessitatibus. Incidunt consequatur aperiam harum. Quisquam a laboriosam modi corrupti soluta hic.",562,2025-01-28
195,Officia Id,Mücevher,Veritatis,753.69,4.29,Illum itaque ullam. Illo dicta molestias perferendis. Deserunt ex unde ullam velit quas.,552,2024-05-31
196,Eos Iusto,Ev & Yaşam,Minus,172.32,4.63,Ea omnis odio veniam aperiam inventore. Sunt numquam minima officiis.,903,2024-06-04
197,Facilis Officiis,Elektronik,Impedit,859.21,3.62,Autem excepturi dolorem fuga earum facere. Maxime voluptatibus laudantium nihil in ratione. Rerum sit blanditiis architecto similique praesentium molestiae.,938,2024-07-14
198,Quaerat Eaque,Bahçe,Impedit,396.8,3.95,Animi vero animi molestiae debitis deleniti. Porro deserunt vel architecto nisi possimus optio. Voluptates alias voluptas ab voluptates.,759,2024-08-24
199,Facere Veniam,Mücevher,Atque,337.65,4.51,Eos ullam ratione nemo. Animi dolor earum asperiores quos.,75,2024-12-29
200,Numquam Ducimus,Giyim,Delectus,191.27,4.14,Qui eum dolor suscipit dignissimos debitis tenetur consequatur. Voluptatibus porro laudantium aliquid velit. Commodi vitae rerum aliquid officiis occaecati.,777,2025-02-24
201,Officiis Id,Kozmetik,Provident,516.51,3.98,Consectetur necessitatibus atque autem. Quisquam dolorem enim tempora quae laboriosam nihil. Modi facilis consequuntur nam.,383,2024-11-12
202,Quia Deserunt,Otomotiv,Saepe,186.17,4.05,Labore placeat non necessitatibus. Excepturi eveniet aperiam possimus voluptates suscipit tenetur.,380,2025-02-11
203,Quis Occaecati,Mücevher,Commodi,214.38,3.98,"Architecto eos provident suscipit corrupti minus deleniti. Dolorem expedita et corporis.
Assumenda repellendus neque rerum et.",503,2024-09-04
204,Aliquam Debitis,Spor,Nobis,851.4,4.2,"Esse nesciunt veniam. Optio autem error sapiente.
Ipsum minima ea enim natus consequatur rerum nobis. Quisquam dolor est facilis nisi distinctio. Quaerat quidem dolorum.",652,2024-06-28
205,Eius Qui,Ev & Yaşam,Omnis,810.46,4.49,Voluptate fuga distinctio quaerat commodi hic. Enim nesciunt tempore pariatur saepe asperiores quaerat.,513,2024-06-29
206,Repellendus Tempora,Ev & Yaşam,Numquam,851.03,3.68,"Molestiae illum rem porro natus eveniet. Accusamus officiis aut rem omnis.
Blanditiis hic deserunt labore rerum necessitatibus quasi fugit. Tempore expedita tenetur aliquam. Iste soluta deleniti.",57,2024-04-04
207,Ipsum Non,Otomotiv,Nam,248.49,3.54,"Omnis sapiente eligendi fugiat. Nemo enim ut dolorem. Omnis reprehenderit et occaecati.
Esse optio vitae sunt quia. Deleniti ipsa aperiam expedita quaerat reprehenderit enim.",148,2024-10-07
208,Corporis Aliquid,Kitap,Eligendi,576.27,3.54,"Voluptatem culpa recusandae fuga minus quisquam est. Facere at delectus odit reprehenderit voluptas.
Rerum culpa odit illum. Hic iure illo dolores minima molestias.",539,2024-07-06
209,Aperiam Veniam,Bahçe,Ipsa,520.26,3.81,Et magnam placeat doloribus ullam amet sint. Voluptatibus veritatis molestias sapiente.,312,2024-05-03
210,Quibusdam Laborum,Mücevher,Occaecati,601.67,4.67,Recusandae quisquam eos enim modi. Omnis blanditiis tempore repudiandae. Dolorem eos dignissimos maxime veritatis vitae iusto autem.,890,2024-06-18
211,Blanditiis Quas,Kozmetik,Maiores,211.13,4.54,"Facilis dicta autem dolores. Amet nobis in cumque laborum.
Soluta itaque vitae dolore unde voluptates est voluptas. Distinctio consectetur sint perferendis distinctio.",534,2025-01-23
212,Voluptatem Ad,Gıda,Nulla,353.15,4.54,"Earum officia perspiciatis praesentium doloremque similique. Est nihil dicta deleniti esse dolore sapiente. Libero eaque optio ad velit.
Assumenda suscipit ea eius. Magnam quod ut qui.",929,2024-09-16
213,Ipsa Qui,Spor,Dolor,843.58,4.48,Nisi officia eum optio magni. Similique voluptates occaecati eum.,110,2024-04-02
214,Animi Ratione,Mobilya,Vero,170.75,3.77,Necessitatibus amet non enim officia incidunt voluptatibus. Alias eligendi facere incidunt tempora esse repudiandae dicta. Itaque magni odio molestiae quibusdam. Dicta molestiae quae mollitia.,92,2024-10-26
215,Officia Reiciendis,Bahçe,Id,916.86,4.11,"Fugit id error ipsum. Accusamus natus recusandae voluptas fuga. Sequi perferendis doloribus quod.
Accusamus libero saepe fugiat. Quo illum qui eaque voluptas beatae. Animi culpa numquam.",216,2024-06-26
216,Odio Ea,Elektronik,Dolore,210.61,4.69,Ipsa temporibus earum quisquam. Natus vel ut beatae accusamus asperiores. Eos laboriosam laborum doloremque.,502,2024-10-22
217,Molestias Deserunt,Kozmetik,Officia,955.19,4.28,Iste provident harum. Doloribus eveniet porro atque deleniti.,857,2024-06-28
218,Laborum Nihil,Oyuncak,Earum,948.3,3.68,"Architecto error possimus dicta. Sint hic accusantium odio.
Voluptatum quis at modi ullam.
Sed odit laudantium animi voluptatum rem.",779,2024-06-16
